ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer3217,11,829.84,2,400,0,108.15,2173.4976,0,4,9,6,0.363636364,1.222222222,429.84,0
customer3218,12,1496.86,0,0,0,226.6,4980.421633,0,3,9,4,0.25,1.333333333,1496.86,0
customer3219,3,49.1,0,0,0,41,411.2292333,0,1,2,2,0.333333333,1.5,49.1,0
customer322,451,40585.49,108,21654,7,309,22128.55689,56789.05607,167,52,12,0.370288248,8.673076923,18931.49,2.079441542
customer3220,7,206.5,1,50,0,51.5,201.75,0,0,6,4,0,1.166666667,156.5,0
customer3221,2,40.6,0,0,0,20.6,0.18,0,0,2,2,0,1,40.6,0
customer3222,3,55.6,0,0,0,20.6,9.453333333,0,2,3,3,0.666666667,1,55.6,0
customer3223,4,1813.33,2,1400.09,0,220,407142.7222,44973.00405,0,3,2,0,1.333333333,413.24,0
customer3224,10,689.03,0,0,0,152.43,2359.704157,0,0,6,4,0,1.666666667,689.03,0
customer3225,4,600,1,100,0,0,3333.333333,0,2,2,1,0.5,2,500,0
customer3226,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer3227,17,1352.23,11,1160.51,0,154.5,2999.908972,8979.572009,3,10,3,0.176470588,1.7,191.72,0
customer3228,3,179.91,0,0,0,51.5,1101.4327,0,2,3,2,0.666666667,1,179.91,0
customer3229,17,782,0,0,0,103,703.875,0,9,11,4,0.529411765,1.545454545,782,0
customer323,46,1624.84,27,1552.99,0,113.3,678.3825397,3009.130046,23,23,9,0.5,2,71.85,0
customer3230,32,464.3,1,20,0,133.9,555.9157157,0,8,9,3,0.25,3.555555556,444.3,0
customer3231,3,114.25,0,0,0,61.79,368.5208333,0,1,3,3,0.333333333,1,114.25,0
customer3232,12,196.2,2,15,0,40,94.56090909,12.5,1,10,5,0.083333333,1.2,181.2,0
customer3233,19,2514.69,0,0,0,309,3346.039806,0,7,13,8,0.368421053,1.461538462,2514.69,0
customer3234,3,300.3,0,0,0,200,9130.03,0,0,1,1,0,3,300.3,0
customer3235,15,1362.3,0,0,0,309,8442.857429,0,1,8,3,0.066666667,1.875,1362.3,0
customer3236,15,461,0,0,0,87.55,180.9238095,0,10,9,4,0.666666667,1.666666667,461,0
customer3237,33,518.74,1,200,0,25,1130.457237,0,1,6,2,0.03030303,5.5,318.74,0
customer3238,2,81.5,0,0,0,51.5,171.125,0,0,2,1,0,1,81.5,0
customer3239,20,944.26,1,30,0,133.9,1566.601369,0,10,12,7,0.5,1.666666667,914.26,0
customer324,382,29810.7,177,23850.36,0,500,9523.14964,18347.55175,125,50,12,0.327225131,7.64,5960.34,0
customer3240,3,30.28,0,0,0,15.46,24.55903333,0,2,2,2,0.666666667,1.5,30.28,0
customer3241,5,346.7,0,0,0,103,1901.178,0,0,4,4,0,1.25,346.7,0
customer3242,4,191.8,0,0,0,61.79,162.1433333,0,0,2,2,0,2,191.8,0
customer3243,11,145,0,0,0,20.6,31.36363636,0,2,6,2,0.181818182,1.833333333,145,0
customer3244,15,790,0,0,0,103,2031.666667,0,4,11,4,0.266666667,1.363636364,790,0
customer3245,8,405.75,0,0,0,113.3,731.6328125,0,0,6,4,0,1.333333333,405.75,0
customer3246,16,569.9,1,20,0,1236,756.9789583,0,4,8,4,0.25,2,549.9,0
customer3247,4,1011.37,0,0,0,607.7,80672.87256,0,3,3,2,0.75,1.333333333,1011.37,0
customer3248,5,588,3,183.37,0,309,16090.8,1603.785633,1,4,3,0.2,1.25,404.63,0
customer3249,5,314.6,0,0,0,113.3,1838.67535,0,1,5,4,0.2,1,314.6,0
customer325,51,4039.55,8,800,0,453.2,4597.742402,6914.285714,26,28,11,0.509803922,1.821428571,3239.55,0
customer3250,15,2077.63,2,428.62,0,247.19,4482.333655,0,8,11,9,0.533333333,1.363636364,1649.01,0
customer3251,3,800,0,0,0,515,3333.333333,0,2,3,2,0.666666667,1,800,0
customer3252,8,2906,0,0,0,515,68118.78571,0,3,5,4,0.375,1.6,2906,0
customer3253,4,81.48,0,0,0,21,0,0,0,4,2,0,1,81.48,0
customer3254,55,2741.82,0,0,0,200,669.6521669,0,13,21,7,0.236363636,2.619047619,2741.82,0
customer3255,19,37189.88,1,4300,1,2060,18721.06787,0,5,17,9,0.263157895,1.117647059,32889.88,0.693147181
customer3256,33,2633.11,3,605,0,515,12642.08917,67508.33333,6,6,2,0.181818182,5.5,2028.11,0
customer3257,5,985.62,0,0,0,500,27884.35688,0,1,3,3,0.2,1.666666667,985.62,0
customer3258,5,297,0,0,0,100,591.8,0,0,4,3,0,1.25,297,0
customer3259,22,10443.03,0,0,0,1030,32775.44878,0,13,18,9,0.590909091,1.222222222,10443.03,0
customer326,46,2364.78,3,16,0,300,3916.069197,0.333333333,4,18,9,0.086956522,2.555555556,2348.78,0
customer3260,22,448.03,0,0,0,102,662.746531,0,1,14,7,0.045454545,1.571428571,448.03,0
customer3261,2,245.15,0,0,0,247.19,27647.76125,0,0,2,2,0,1,245.15,0
customer3262,15,823.87,0,0,0,103,338.6715552,0,9,11,5,0.6,1.363636364,823.87,0
customer3263,4,2215,0,0,0,1236,237889.5833,0,2,4,2,0.5,1,2215,0
customer3264,6,646,0,0,0,154.5,431.4666667,0,3,6,5,0.5,1,646,0
customer3265,5,688,0,0,0,309,8241.8,0,1,5,5,0.2,1,688,0
customer3266,12,330,0,0,0,51.5,156.8181818,0,4,10,6,0.333333333,1.2,330,0
customer3267,8,100.9,0,0,0,30.89,55.31553571,0,3,5,2,0.375,1.6,100.9,0
customer3268,2,120,0,0,0,82.4,800,0,0,2,1,0,1,120,0
customer3269,7,256.57,6,460.57,0,200,919.6729905,4382.877497,5,5,5,0.714285714,1.4,-204,0
customer327,44,10868.72,0,0,0,1030,56818.82607,0,17,23,10,0.386363636,1.913043478,10868.72,0
customer3270,15,1864.55,0,0,0,300,5852.426981,0,4,9,5,0.266666667,1.666666667,1864.55,0
customer3271,12,870,5,956,0,618,1347.727273,38687.2,3,11,6,0.25,1.090909091,-86,0
customer3272,1,20,0,0,0,20.62,0,0,0,1,1,0,1,20,0
customer3273,4,652.72,0,0,0,515,50751.95493,0,2,2,2,0.5,2,652.72,0
customer3274,12,89.4,1,10,0,20,19.19363636,0,0,7,3,0,1.714285714,79.4,0
customer3275,4,3880.19,0,0,0,1500,156832.8338,0,3,4,2,0.75,1,3880.19,0
customer3276,9,180,0,0,0,103,900,0,3,7,4,0.333333333,1.285714286,180,0
customer3277,1,250,0,0,0,257.5,0,0,1,1,1,1,1,250,0
customer3278,6,453.58,0,0,0,129,1181.707227,0,2,6,4,0.333333333,1,453.58,0
customer3279,5,110.65,0,0,0,30,20.2895,0,2,4,2,0.4,1.25,110.65,0
customer328,75,37531.36,38,14094.5,0,1030,107894.403,25277.39897,24,36,12,0.32,2.083333333,23436.86,0
customer3280,3,3515,2,2200,0,1339,166408.3333,320000,0,2,2,0,1.5,1315,0
customer3281,9,2560,0,0,0,515,12352.77778,0,0,7,2,0,1.285714286,2560,0
customer3282,30,414.47,4,146.72,0,47,278.1072737,1131.179267,9,20,8,0.3,1.5,267.75,0
customer3283,2,1015,0,0,0,927,485112.5,0,0,1,1,0,2,1015,0
customer3284,9,102,0,0,0,20.6,41.25,0,3,8,4,0.333333333,1.125,102,0
customer3285,4,301.78,0,0,0,159.64,3356.031767,0,3,4,4,0.75,1,301.78,0
customer3286,1,27,0,0,0,27.8,0,0,0,1,1,0,1,27,0
customer3287,14,1705,0,0,0,206,2221.565934,0,5,5,3,0.357142857,2.8,1705,0
customer3288,10,1968,0,0,0,240,1934.622222,0,2,9,4,0.2,1.111111111,1968,0
customer3289,2,45.6,0,0,0,25.75,15.68,0,0,2,1,0,1,45.6,0
customer329,122,5108.09,0,0,0,82.4,166.9484486,0,39,41,12,0.319672131,2.975609756,5108.09,0
customer3290,5,2376.61,0,0,0,700,25171.54857,0,3,4,3,0.6,1.25,2376.61,0
customer3291,14,1980,0,0,0,309,3763.186813,0,7,9,3,0.5,1.555555556,1980,0
customer3292,6,403.3,2,200,0,103,929.4816667,5000,1,4,3,0.166666667,1.5,203.3,0
customer3293,7,962,0,0,0,206,3699.619048,0,1,6,5,0.142857143,1.166666667,962,0
customer3294,25,2843.32,0,0,0,515,14912.94636,0,9,19,10,0.36,1.315789474,2843.32,0
customer3295,12,416.82,0,0,0,144.2,1172.477609,0,5,9,4,0.416666667,1.333333333,416.82,0
customer3296,8,920.27,7,1134.74,0,206,3949.979798,12660.03156,0,5,4,0,1.6,-214.47,0
customer3297,6,1100,0,0,0,206,666.6666667,0,3,3,2,0.5,2,1100,0
customer3298,2,2000,0,0,0,1030,0,0,1,1,1,0.5,2,2000,0
customer3299,30,8635.25,1,250.03,0,1545,112286.8382,0,7,17,8,0.233333333,1.764705882,8385.22,0
customer33,80,4730.9,0,0,0,236.89,1832.925631,0,35,17,4,0.4375,4.705882353,4730.9,0
customer330,103,1564.78,44,891.59,1,77.25,121.271487,327.9684788,33,37,11,0.32038835,2.783783784,673.19,0.693147181
customer3300,11,1310.9,0,0,0,206,4813.128182,0,4,5,4,0.363636364,2.2,1310.9,0
customer3301,25,1699.7,1,200,0,250,4599.481425,0,4,12,5,0.16,2.083333333,1499.7,0
customer3302,22,1045.53,6,454.03,0,103,930.509111,3827.944097,7,4,3,0.318181818,5.5,591.5,0
customer3303,1,100,0,0,0,103,0,0,0,1,1,0,1,100,0
customer3304,22,1836,1,45,0,206,1929.878788,0,7,18,8,0.318181818,1.222222222,1791,0
customer3305,27,2481,0,0,0,226.6,2098.102564,0,16,12,4,0.592592593,2.25,2481,0
customer3306,13,597.76,2,197.26,0,63.85,871.6710974,148.9538,3,9,5,0.230769231,1.444444444,400.5,0
customer3307,1,116.66,0,0,0,100,0,0,0,1,1,0,1,116.66,0
customer3308,35,3297,0,0,0,500,6381.223529,0,6,22,8,0.171428571,1.590909091,3297,0
customer3309,4,360,2,220,0,200,2266.666667,200,4,2,2,1,2,140,0
customer331,56,822.84,0,0,0,21,30.21937247,0,4,32,11,0.071428571,1.75,822.84,0
customer3310,4,188.64,6,486.45,0,66.95,432.1420667,4012.99159,0,4,3,0,1,-297.81,0
customer3311,2,148.42,0,0,0,103,1322.0082,0,1,2,2,0.5,1,148.42,0
customer3312,24,334,0,0,0,30,45.69101449,0,12,20,8,0.5,1.2,334,0
customer3313,3,95.81,0,0,0,52,262.1392333,0,1,3,3,0.333333333,1,95.81,0
customer3314,4,240,0,0,0,103,2200,0,1,4,3,0.25,1,240,0
customer3315,9,624,0,0,0,115,576,0,4,7,3,0.444444444,1.285714286,624,0
customer3316,47,651.39,0,0,0,25.75,11.77034524,0,16,24,10,0.340425532,1.958333333,651.39,0
customer3317,7,690,0,0,0,206,3514.285714,0,2,4,2,0.285714286,1.75,690,0
customer3318,9,246.68,10,503,0,77.25,567.4307111,1690.011111,3,4,2,0.333333333,2.25,-256.32,0
customer3319,41,16479,1,400,4,1545,65290.71951,0,8,20,7,0.195121951,2.05,16079,1.609437912
customer332,774,9929.62,43,7411.53,3,113.3,970.2885032,32393.30502,156,51,12,0.201550388,15.17647059,2518.09,1.386294361
customer3320,8,866,0,0,0,206,4270.214286,0,0,4,1,0,2,866,0
customer3321,11,2991.31,0,0,0,1340,134969.2945,0,3,3,1,0.272727273,3.666666667,2991.31,0
customer3322,21,925.6,2,150,0,113.3,1762.021905,1250,7,11,4,0.333333333,1.909090909,775.6,0
customer3323,9,2185,1,300,0,515,14688.19444,0,2,6,3,0.222222222,1.5,1885,0
customer3324,4,349,0,0,0,103,412.9166667,0,0,4,4,0,1,349,0
customer3325,3,1515,0,0,0,1030,242575,0,0,3,2,0,1,1515,0
customer3326,3,1003,1,400,0,309,64136.33333,0,0,3,3,0,1,603,0
customer3327,14,221.31,0,0,0,82,516.0913412,0,4,9,3,0.285714286,1.555555556,221.31,0
customer3328,9,194.97,0,0,0,50,115.495475,0,1,6,2,0.111111111,1.5,194.97,0
customer3329,6,408,1,105,0,103,824,0,4,5,2,0.666666667,1.2,303,0
customer333,17,570.9,0,0,0,61.79,274.1652941,0,5,9,4,0.294117647,1.888888889,570.9,0
customer3330,1,100,0,0,0,103,0,0,0,1,1,0,1,100,0
customer3331,4,149.96,0,0,0,51.5,577.4604,0,1,4,4,0.25,1,149.96,0
customer3332,6,5115,3,2430,0,1236,128317.5,120000,0,5,3,0,1.2,2685,0
customer3333,8,216.3,0,0,0,50,92.12553571,0,2,6,4,0.25,1.333333333,216.3,0
customer3334,2,299,0,0,0,185.39,1740.5,0,1,1,1,0.5,2,299,0
customer3335,11,1190,1,100,0,309,5536.363636,0,6,9,5,0.545454545,1.222222222,1090,0
customer3336,4,98,0,0,0,33,317.6666667,0,0,4,2,0,1,98,0
customer3337,8,486.5,1,5,0,103,1533.138393,0,2,4,4,0.25,2,481.5,0
customer3338,4,105,0,0,0,45,156.25,0,1,4,3,0.25,1,105,0
customer3339,31,8352.39,0,0,0,1500,61678.70164,0,5,19,9,0.161290323,1.631578947,8352.39,0
customer334,132,17363.37,0,0,0,618,7113.444234,0,41,34,10,0.310606061,3.882352941,17363.37,0
customer3340,24,276.96,0,0,0,22,26.5695913,0,4,15,6,0.166666667,1.6,276.96,0
customer3341,13,400,1,10,0,206,2743.692308,0,3,7,4,0.230769231,1.857142857,390,0
customer3342,5,181.5,0,0,0,51.5,403.45,0,1,3,3,0.2,1.666666667,181.5,0
customer3343,9,1365.58,0,0,0,825,62002.51219,0,2,6,4,0.222222222,1.5,1365.58,0
customer3344,12,1015.56,0,0,0,206,2378.875891,0,3,9,8,0.25,1.333333333,1015.56,0
customer3345,16,1168.46,19,1291.9,0,206,4897.028492,2321.995804,4,11,6,0.25,1.454545455,-123.44,0
customer3346,7,2641.36,1,20,0,1290,267753.1023,0,2,6,6,0.285714286,1.166666667,2621.36,0
customer3347,34,1652.73,1,75,0,309,3127.515724,0,14,17,7,0.411764706,2,1577.73,0
customer3348,17,224.4,1,16.4,0,123.59,59.68,0,4,7,2,0.235294118,2.428571429,208,0
customer3349,11,215.97,0,0,0,51.5,278.2714255,0,4,8,7,0.363636364,1.375,215.97,0
customer335,550,5936.94,1,10,0,206,292.1209745,0,150,53,12,0.272727273,10.37735849,5926.94,0
customer3350,15,1876.57,0,0,0,226.6,3214.657184,0,4,11,6,0.266666667,1.363636364,1876.57,0
customer3351,14,327.56,1,40,0,50,106.4958066,0,6,10,4,0.428571429,1.4,287.56,0
customer3352,11,470.5,1,92,0,99.9,1042.668182,0,10,4,2,0.909090909,2.75,378.5,0
customer3353,15,744,4,303,0,257.5,4658.4,976.9166667,3,7,3,0.2,2.142857143,441,0
customer3354,3,306,0,0,0,206,9412,0,0,2,1,0,1.5,306,0
customer3355,19,406,0,0,0,30,227.4713474,0,10,15,9,0.526315789,1.266666667,406,0
customer3356,6,560,0,0,0,113.3,466.6666667,0,5,5,3,0.833333333,1.2,560,0
customer3357,13,1113.6,0,0,0,103,292.5742308,0,4,10,6,0.307692308,1.3,1113.6,0
customer3358,13,345,0,0,0,51.5,112.2692308,0,5,8,3,0.384615385,1.625,345,0
customer3359,26,5330.58,1,20,0,515,22880.90773,0,11,20,11,0.423076923,1.3,5310.58,0
customer336,79,2250,0,0,0,206,639.304122,0,38,13,4,0.481012658,6.076923077,2250,0
customer3360,3,948.51,0,0,0,412,15635.4067,0,1,3,3,0.333333333,1,948.51,0
customer3361,23,3466,0,0,0,515,16305.67589,0,6,10,4,0.260869565,2.3,3466,0
customer3362,1,2000,0,0,2,2060,0,0,0,1,1,0,1,2000,1.098612289
customer3363,8,563.2,0,0,0,154.5,2954.594286,0,1,2,1,0.125,4,563.2,0
customer3364,14,846.8,1,200,0,206,2347.456703,0,3,7,3,0.214285714,2,646.8,0
customer3365,13,1787,0,0,0,309,6240.935897,0,5,6,4,0.384615385,2.166666667,1787,0
customer3366,6,3806,1,2000,0,721,490832.6667,0,3,6,4,0.5,1,1806,0
customer3367,12,207.29,2,25.49,0,61.79,270.7450992,280.60805,2,2,1,0.166666667,6,181.8,0
customer3368,5,147,4,278.32,0,0,383.3,2075.876867,2,4,2,0.4,1.25,-131.32,0
customer3369,34,1129,10,447,0,103,483.5623886,1444.455556,15,12,5,0.441176471,2.833333333,682,0
customer337,516,13019.76,192,7782.74,0,149.35,577.2742259,2926.433874,228,35,8,0.441860465,14.74285714,5237.02,0
customer3370,6,1495,0,0,0,309,7104.166667,0,2,6,5,0.333333333,1,1495,0
customer3371,1,200,0,0,0,206,0,0,0,1,1,0,1,200,0
customer3372,4,216.2,0,0,0,103,1846.943333,0,1,2,2,0.25,2,216.2,0
customer3373,13,10099.68,0,0,1,1030,253561.2932,0,5,7,5,0.384615385,1.857142857,10099.68,0.693147181
customer3374,1,19.4,0,0,0,20,0,0,0,1,1,0,1,19.4,0
customer3375,5,120,1,110,0,103,1805,0,3,5,3,0.6,1,10,0
customer3376,8,1030.55,0,0,0,309,6568.377098,0,5,8,6,0.625,1,1030.55,0
customer3377,35,580,0,0,0,51.5,58.48739496,0,4,18,6,0.114285714,1.944444444,580,0
customer3378,3,70,0,0,0,41.2,208.3333333,0,1,3,2,0.333333333,1,70,0
customer3379,4,283,0,0,0,103,382.25,0,2,4,4,0.5,1,283,0
customer338,54,10884.03,11,1315.21,0,515,32067.93029,94466.33867,15,16,6,0.277777778,3.375,9568.82,0
customer3380,17,2578.75,0,0,0,339.9,2758.777574,0,14,7,2,0.823529412,2.428571429,2578.75,0
customer3381,4,246.5,1,200,0,103,657.2291667,0,2,4,4,0.5,1,46.5,0
customer3382,15,782,0,0,0,112.27,859.6952381,0,1,6,3,0.066666667,2.5,782,0
customer3383,3,350,0,0,0,103,5833.333333,0,1,3,2,0.333333333,1,350,0
customer3384,3,95,0,0,0,40,58.33333333,0,1,3,2,0.333333333,1,95,0
customer3385,8,899,0,0,0,669.5,47624.26786,0,3,3,2,0.375,2.666666667,899,0
customer3386,7,650,0,0,0,103,357.1428571,0,2,6,3,0.285714286,1.166666667,650,0
customer3387,1,150,0,0,0,154.5,0,0,0,1,1,0,1,150,0
customer3388,7,366.88,1,257,0,103,777.763581,0,0,3,1,0,2.333333333,109.88,0
customer3389,5,284.28,0,0,0,110,1046.30033,0,1,5,3,0.2,1,284.28,0
customer339,127,12956.69,0,0,0,618,10475.10805,0,54,33,11,0.42519685,3.848484848,12956.69,0
customer3390,10,1240,0,0,0,309,5315.555556,0,3,9,9,0.3,1.111111111,1240,0
customer3391,16,1324.96,0,0,0,250,4483.696267,0,4,12,7,0.25,1.333333333,1324.96,0
customer3392,24,547,0,0,0,56.65,128.9764493,0,3,17,4,0.125,1.411764706,547,0
customer3393,27,554.6,0,0,0,103,585.7101994,0,9,11,4,0.333333333,2.454545455,554.6,0
customer3394,2,103,0,0,0,103,4704.5,0,0,1,1,0,2,103,0
customer3395,10,950.62,3,201.62,0,108.15,254.5681956,3158.802033,2,7,5,0.2,1.428571429,749,0
customer3396,11,2101.03,0,0,0,500,13341.28864,0,4,7,6,0.363636364,1.571428571,2101.03,0
customer3397,18,5455.22,0,0,0,515,10786.65139,0,4,12,6,0.222222222,1.5,5455.22,0
customer3398,4,496,0,0,0,206,2568.666667,0,2,4,4,0.5,1,496,0
customer3399,7,254.38,0,0,0,82.4,433.1850333,0,2,6,4,0.285714286,1.166666667,254.38,0
customer34,112,939.01,0,0,0,47,43.86368912,0,51,33,10,0.455357143,3.393939394,939.01,0
customer340,8,2780.6,2,2167,0,1030,95376.17357,435244.5,3,5,3,0.375,1.6,613.6,0
customer3400,26,1453.04,0,0,0,309,3566.512225,0,6,19,9,0.230769231,1.368421053,1453.04,0
customer3401,4,175,0,0,0,103,1422.916667,0,1,4,2,0.25,1,175,0
customer3402,18,4874.28,0,0,0,1200,64087.81589,0,8,15,9,0.444444444,1.2,4874.28,0
customer3403,5,704.5,0,0,0,206,3125.55,0,2,2,1,0.4,2.5,704.5,0
customer3404,14,2081,0,0,0,350,10331.40424,0,2,12,8,0.142857143,1.166666667,2081,0
customer3405,7,353,0,0,0,154.5,2184.619048,0,4,4,4,0.571428571,1.75,353,0
customer3406,2,125,0,0,0,77.25,312.5,0,0,2,2,0,1,125,0
customer3407,6,816,0,0,0,210,6632,0,1,6,2,0.166666667,1,816,0
customer3408,23,7756,0,0,0,1030,68903.5415,0,10,7,3,0.434782609,3.285714286,7756,0
customer3409,11,5412,4,1616,1,1545,132052,36864,10,5,2,0.909090909,2.2,3796,0.693147181
customer341,15,913,0,0,0,123.59,1022.695238,0,5,9,4,0.333333333,1.666666667,913,0
customer3410,22,1852.77,0,0,0,135,528.910537,0,6,12,5,0.272727273,1.833333333,1852.77,0
customer3411,2,436.9,0,0,0,103,828.245,0,0,2,2,0,1,436.9,0
customer3412,11,625,0,0,0,103,261.3636364,0,3,7,2,0.272727273,1.571428571,625,0
customer3413,20,8568.64,2,50,2,1490,173751.8148,50,10,14,7,0.5,1.428571429,8518.64,1.098612289
customer3414,3,151.5,0,0,0,103,2425.75,0,1,2,2,0.333333333,1.5,151.5,0
customer3415,1,15.52,0,0,0,16,0,0,0,1,1,0,1,15.52,0
customer3416,11,596.8,0,0,0,77.25,135.7127273,0,3,8,3,0.272727273,1.375,596.8,0
customer3417,3,80,0,0,0,41.2,133.3333333,0,0,2,1,0,1.5,80,0
customer3418,22,1295.8,1,100,0,206,2164.981905,0,3,14,5,0.136363636,1.571428571,1195.8,0
customer3419,1,145.5,0,0,0,150,0,0,0,1,1,0,1,145.5,0
customer342,47,16345,0,0,0,927,40821.53099,0,25,13,4,0.531914894,3.615384615,16345,0
customer3421,27,688,0,0,0,61.79,115.7207977,0,13,12,4,0.481481481,2.25,688,0
customer3422,29,1075.53,0,0,0,75,150.4466421,0,12,25,10,0.413793103,1.16,1075.53,0
customer3423,1,200,0,0,0,206,0,0,0,1,1,0,1,200,0
customer3424,2,103,0,0,0,64.89,264.5,0,0,2,1,0,1,103,0
customer3425,16,364.3,0,0,0,298.7,206.7462917,0,6,4,2,0.375,4,364.3,0
customer3426,6,149.9,0,0,0,30.89,30.56166667,0,5,5,3,0.833333333,1.2,149.9,0
customer3427,5,421.2,0,0,0,309,14829.888,0,0,3,1,0,1.666666667,421.2,0
customer3428,18,2298.25,0,0,0,206,2085.546829,0,9,12,7,0.5,1.5,2298.25,0
customer3429,31,1235.64,6,290,0,309,2835.42388,1386.666667,12,7,2,0.387096774,4.428571429,945.64,0
customer343,21,2474.9,5,850,0,206,14467.20762,5750,1,18,11,0.047619048,1.166666667,1624.9,0
customer3430,4,887.58,0,0,0,500,32595.7063,0,2,3,2,0.5,1.333333333,887.58,0
customer3431,18,451.5,0,0,0,51.5,186.8897059,0,7,11,4,0.388888889,1.636363636,451.5,0
customer3432,5,259.75,0,0,0,77.25,1148.8875,0,1,5,2,0.2,1,259.75,0
customer3433,11,591.55,0,0,0,113.3,762.4040018,0,1,10,6,0.090909091,1.1,591.55,0
customer3434,15,185.5,0,0,0,21,31.29380952,0,4,12,4,0.266666667,1.25,185.5,0
customer3435,5,143.95,3,43.95,0,103,1680.2455,165.7525,1,4,2,0.2,1.25,100,0
customer3436,9,627,0,0,0,100,253.5,0,4,8,5,0.444444444,1.125,627,0
customer3437,4,329,4,2003,0,103,6286.25,86268.91667,0,4,2,0,1,-1674,0
customer3438,17,1231.35,0,0,0,515,13958.79029,0,3,9,5,0.176470588,1.888888889,1231.35,0
customer3439,1,50,0,0,0,51.5,0,0,0,1,1,0,1,50,0
customer344,355,57483.57,0,0,196,600,12556.28114,0,173,35,9,0.487323944,10.14285714,57483.57,5.283203729
customer3440,10,605,0,0,0,154.5,2052.5,0,2,8,5,0.2,1.25,605,0
customer3441,10,3617,1,2,0,1030,71217.78889,0,3,7,3,0.3,1.428571429,3615,0
customer3442,8,1226.88,0,0,0,257.5,3648.3168,0,2,8,6,0.25,1,1226.88,0
customer3443,23,659.22,0,0,0,103,431.2571241,0,8,17,9,0.347826087,1.352941176,659.22,0
customer3444,12,608.21,2,166.71,0,87.55,1768.348827,13660.39205,0,8,3,0,1.5,441.5,0
customer3445,12,6856.92,0,0,0,2060,212651.0492,0,4,10,7,0.333333333,1.2,6856.92,0
customer3446,2,294,1,1,0,200,4418,0,1,2,1,0.5,1,293,0
customer3448,3,60.6,0,0,0,20.6,0.12,0,0,3,1,0,1,60.6,0
customer3449,18,1020.86,1,175.43,0,103,140.3124497,0,2,14,5,0.111111111,1.285714286,845.43,0
customer345,157,9856.2,1,0.3,0,499.54,2432.65722,0,66,23,6,0.420382166,6.826086957,9855.9,0
customer3450,26,3503,0,0,0,515,7189.884615,0,6,14,6,0.230769231,1.857142857,3503,0
customer3451,9,160.01,0,0,0,20.75,13.20001111,0,5,8,7,0.555555556,1.125,160.01,0
customer3452,3,750,0,0,0,309,2500,0,2,2,1,0.666666667,1.5,750,0
customer3453,6,91.87,0,0,0,26,47.93881667,0,1,6,6,0.166666667,1,91.87,0
customer3454,3,354.01,0,0,0,200,4732.760033,0,0,3,2,0,1,354.01,0
customer3455,10,6159.3,1,600,0,1339,91515.31887,0,0,9,6,0,1.111111111,5559.3,0
customer3456,12,3410,1,120,0,412,6771.969697,0,5,11,6,0.416666667,1.090909091,3290,0
customer3457,7,333.46,0,0,0,103,874.4249905,0,0,7,5,0,1,333.46,0
customer3458,2,131.5,0,0,0,82.4,496.125,0,1,2,1,0.5,1,131.5,0
customer3459,2,72,1,11,0,61.79,392,0,0,2,2,0,1,61,0
customer346,8,1487.51,1,194.1,0,274.63,2316.866555,0,0,6,2,0,1.333333333,1293.41,0
customer3460,7,403,0,0,0,103,926.2857143,0,3,6,4,0.428571429,1.166666667,403,0
customer3461,7,186,0,0,0,30.89,5.619047619,0,0,7,3,0,1,186,0
customer3462,12,153,0,0,0,51.5,172.2045455,0,0,8,5,0,1.5,153,0
customer3463,2,1315,1,1300,0,0,825612.5,0,1,2,1,0.5,1,15,0
customer3464,18,1504.04,0,0,0,123.59,635.2092301,0,5,17,9,0.277777778,1.058823529,1504.04,0
customer3465,12,195.5,4,94,0,51.5,271.2026515,59,4,8,7,0.333333333,1.5,101.5,0
customer3466,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer3467,4,91.84,0,0,0,31,37.0518,0,0,2,1,0,2,91.84,0
customer3468,16,330,0,0,0,41.2,32.91666667,0,7,7,4,0.4375,2.285714286,330,0
customer3469,2,820,0,0,0,500,12800,0,1,2,2,0.5,1,820,0
customer347,9,563.2,2,950,0,103,1602.054444,11250,1,8,7,0.111111111,1.125,-386.8,0
customer3470,39,670,1,83,0,66.95,58.00641026,0,17,12,4,0.435897436,3.25,587,0
customer3471,35,866,1,100,0,103.09,807.6084034,0,2,15,7,0.057142857,2.333333333,766,0
customer3472,2,620,3,717,0,412,16200,166383,0,2,2,0,1,-97,0
customer3473,2,528.32,2,831.64,0,0,53897.0112,312.5,1,2,2,0.5,1,-303.32,0
customer3474,2,49,0,0,0,25.75,0.5,0,0,2,1,0,1,49,0
customer3475,34,618.92,1,35,0,51.55,113.4850175,0,3,24,8,0.088235294,1.416666667,583.92,0
customer3476,6,411.8,0,0,0,123.59,1334.406667,0,4,2,2,0.666666667,3,411.8,0
customer3477,1,194,0,0,0,200,0,0,0,1,1,0,1,194,0
customer3478,30,990,0,0,0,128.75,528.5517241,0,7,15,4,0.233333333,2,990,0
customer3479,1,30,0,0,0,30.89,0,0,0,1,1,0,1,30,0
customer348,348,1962.55,11,1014,0,25.75,10.21432627,12206.36364,95,42,10,0.272988506,8.285714286,948.55,0
customer3480,3,253,0,0,0,103,736.3333333,0,1,3,1,0.333333333,1,253,0
